,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Chadrac Akolo,19,COD,AM,22-259,90,0,0,0,1,3,1,0,0,31,0,0,1,0.9,0.1,0.0,1,0,15,22,68.2,5,23,2,3,0,3020841e
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Christian Gentner,20,GER,CM,32-124,90,0,0,0,0,0,0,0,0,57,3,3,2,0.0,0.0,0.0,2,0,34,49,69.4,7,20,1,0,0,3020841e
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Dennis Aogo,3,GER,WB,30-336,80,0,0,0,0,0,0,1,0,48,0,1,3,0.0,0.0,0.0,0,0,29,41,70.7,1,12,0,1,0,3020841e
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Holger Badstuber,28,GER,CB,28-278,90,0,0,0,0,1,1,0,0,49,1,0,1,0.0,0.0,0.0,0,0,34,39,87.2,2,22,0,0,0,3020841e
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Josip Brekalo,7,CRO,WB,19-176,10,0,0,0,0,0,0,0,0,10,2,0,0,0.0,0.0,0.1,3,0,4,8,50.0,1,6,3,0,0,3020841e
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Marcin Kamiński,35,POL,FW,25-335,44,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,0,0,9,14,64.3,0,2,0,0,0,3020841e
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Ron-Robert Zieler,16,GER,GK,28-307,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,25,40,62.5,0,17,0,0,0,3020841e
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Santiago Ascacíbar,6,ARG,CM,20-294,90,0,0,0,0,0,0,0,0,48,5,2,2,0.0,0.0,0.0,1,0,30,36,83.3,3,12,1,0,0,3020841e
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Simon Terodde,9,GER,FW,29-289,46,0,0,0,0,1,0,0,0,14,1,0,0,0.1,0.1,0.1,3,0,7,9,77.8,2,7,0,0,0,3020841e
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Takuma Asano,11,JPN,WB,23-036,10,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,4,5,80.0,1,2,0,1,0,3020841e
GER-Bundesliga,1718,2017-12-16 Stuttgart-Bayern Munich,Stuttgart,Timo Baumgartl,5,GER,CB,21-287,90,0,0,0,0,1,0,0,0,62,5,2,4,0.0,0.0,0.0,1,0,32,43,74.4,2,20,0,0,0,3020841e
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Abdou Diallo,4,SEN,CB,21-226,90,0,0,0,0,0,0,0,0,74,5,2,0,0.0,0.0,0.0,0,0,48,62,77.4,5,36,1,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Alexandru Maxim,10,ROU,DM,27-161,20,0,0,0,0,1,0,1,0,14,2,0,1,0.0,0.0,0.0,0,0,8,9,88.9,4,10,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Daniel Brosinski,18,GER,LB,29-152,90,0,0,0,0,1,0,0,0,79,2,1,2,0.0,0.0,0.1,1,0,48,71,67.6,6,36,0,1,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Danny Latza,6,GER,DM,28-009,70,0,0,0,0,2,0,1,0,53,0,2,2,0.1,0.1,0.1,2,0,32,36,88.9,1,31,0,4,1,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Emil Berggreen,11,DEN,"FW,CB",24-220,45,0,1,0,0,0,0,1,0,15,0,0,0,0.0,0.0,0.6,1,1,8,12,66.7,3,9,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Fabian Frei,20,SUI,"DM,CB",28-342,90,1,0,0,0,1,1,0,0,71,2,5,1,0.3,0.3,0.0,2,0,52,60,86.7,8,45,0,1,1,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Gerrit Holtmann,38,PHI,"LW,AM",22-266,90,0,0,0,0,0,0,0,0,42,0,1,2,0.0,0.0,0.0,0,0,24,32,75.0,3,32,9,7,3,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Giulio Donati,2,ITA,RB,27-314,90,0,0,0,0,0,0,0,0,76,1,0,1,0.0,0.0,0.1,2,0,54,71,76.1,3,38,2,2,2,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Leon Balogun,3,NGA,CB,29-171,45,0,0,0,0,0,0,0,0,40,3,1,0,0.0,0.0,0.0,1,0,27,37,73.0,3,28,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Levin Öztunalı,8,GER,"RW,AM",21-276,90,0,0,0,0,1,0,0,0,43,3,0,1,0.0,0.0,0.0,1,0,23,34,67.6,1,23,1,3,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Pablo de Blasis,32,ARG,"AM,DM",29-315,90,0,1,0,0,1,1,0,0,58,2,1,1,0.1,0.1,0.3,1,1,38,49,77.6,9,34,0,1,1,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Robin Quaison,7,SWE,FW,24-068,31,1,0,0,0,2,1,0,0,8,0,0,1,0.6,0.6,0.0,1,1,2,3,66.7,0,5,0,1,1,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Robin Zentner,27,GER,GK,23-049,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,19,30,63.3,0,22,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Mainz 05,Yoshinori Mutō,9,JPN,FW,25-154,59,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,7,12,58.3,0,8,1,1,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Florian Kainz,7,AUT,LM,25-053,75,0,0,0,0,4,2,0,0,40,3,1,0,0.2,0.2,0.0,3,0,18,31,58.1,3,17,1,2,1,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Ishak Belfodil,29,ALG,FW,25-338,89,1,0,0,0,4,2,0,0,50,0,0,2,0.6,0.6,0.1,7,1,19,32,59.4,4,30,6,5,2,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Izet Hajrović,15,BIH,LM,26-134,15,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,2,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Jiří Pavlenka,1,CZE,GK,25-246,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,10,24,41.7,0,6,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Jérôme Gondorf,8,GER,DM,29-173,26,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,3,4,75.0,1,6,2,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Lamine Sané,26,SEN,FW,30-269,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Ludwig Augustinsson,5,SWE,LB,23-239,90,0,0,0,0,0,0,0,0,46,1,4,0,0.0,0.0,0.5,7,0,22,37,59.5,3,7,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Maximilian Eggestein,35,GER,CM,21-008,90,0,0,0,0,2,2,0,0,27,3,0,0,0.5,0.5,0.0,3,0,11,15,73.3,0,12,2,3,2,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Miloš Veljković,13,SRB,CB,22-081,90,0,0,0,0,1,0,0,0,36,0,1,1,0.1,0.1,0.0,1,0,20,26,76.9,2,5,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Niklas Moisander,18,FIN,CB,32-078,90,0,0,0,0,1,0,0,0,38,3,1,0,0.0,0.0,0.0,0,0,17,28,60.7,2,5,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Philipp Bargfrede,44,GER,DM,28-288,64,1,0,0,0,1,1,1,0,35,2,1,1,0.0,0.0,0.0,0,0,16,27,59.3,5,7,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Robert Bauer,4,GER,RB,22-251,90,0,0,0,0,0,0,0,0,50,4,3,1,0.0,0.0,0.0,1,1,22,38,57.9,3,7,0,0,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Theodor Gebre Selassie,23,CZE,RM,30-357,90,0,0,0,0,0,0,1,0,31,1,3,0,0.0,0.0,0.0,0,0,15,23,65.2,2,14,0,1,0,f7c70334
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,Werder Bremen,Thomas Delaney,6,DEN,CM,26-104,90,0,2,0,0,3,0,0,0,43,2,1,1,0.2,0.2,0.6,4,1,18,28,64.3,2,16,2,2,0,f7c70334
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Admir Mehmedi,14,SUI,AM,26-276,90,1,1,0,0,1,1,1,0,53,3,0,0,0.1,0.1,0.6,4,1,34,46,73.9,7,23,0,3,2,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,André Ramalho,2,BRA,LW,25-304,12,0,0,0,0,0,0,0,0,5,2,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Benjamin Henrichs,39,GER,RB,20-297,90,0,0,0,0,1,0,0,0,62,4,1,1,0.0,0.0,0.0,2,0,31,50,62.0,2,27,2,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Bernd Leno,1,GER,GK,25-288,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,25,36,69.4,0,21,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Dominik Kohr,21,GER,DM,23-320,45,0,0,0,0,2,0,0,0,16,1,0,3,0.1,0.1,0.0,1,0,10,10,100.0,1,4,1,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Jonathan Tah,4,GER,CB,21-309,90,0,0,0,0,1,1,0,0,23,2,0,0,0.0,0.0,0.0,0,0,9,18,50.0,0,10,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Julian Brandt,10,GER,LW,21-229,78,1,0,0,0,1,1,0,0,48,0,0,0,0.1,0.1,0.6,8,1,37,48,77.1,5,28,1,2,2,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Kai Havertz,29,GER,DM,18-189,90,0,1,0,0,2,2,0,0,59,2,2,1,0.1,0.1,0.4,6,1,42,49,85.7,9,38,4,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Karim Bellarabi,38,GER,RW,27-253,90,0,1,0,0,3,1,0,0,49,1,0,2,0.1,0.1,0.2,7,1,25,34,73.5,4,29,3,8,4,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Lars Bender,8,GER,DM,28-234,45,0,1,0,0,1,1,0,0,23,3,0,1,0.0,0.0,0.1,3,2,11,15,73.3,3,10,1,1,1,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Leon Bailey,9,JAM,CB,20-130,45,2,0,0,0,4,2,0,0,32,0,1,0,1.3,1.3,0.0,3,0,16,27,59.3,1,24,4,3,3,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Lucas Alario,13,ARG,FW,25-070,90,0,0,0,0,3,1,0,0,41,0,0,0,0.2,0.2,0.1,0,0,19,30,63.3,2,21,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Panagiotis Retsos,3,GRE,LB,19-130,90,0,0,0,0,1,0,0,0,50,0,3,2,0.1,0.1,0.0,0,0,32,41,78.0,3,24,1,1,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Bayer Leverkusen,Sven Bender,5,GER,CB,28-234,45,0,0,0,0,0,0,0,0,23,2,2,0,0.0,0.0,0.0,0,0,14,19,73.7,1,15,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Charlison Benschop,35,CUW,CB,28-118,16,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,4,1,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Felix Klaus,11,GER,AM,25-095,82,1,0,0,0,6,2,0,0,34,1,0,3,0.3,0.3,0.1,4,2,16,21,76.2,3,17,2,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Ihlas Bebou,13,TOG,AM,23-238,90,1,0,0,0,2,1,0,0,42,0,1,1,0.2,0.2,0.4,6,1,18,25,72.0,3,25,5,8,2,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Iver Fossum,18,NOR,CM,21-155,90,0,0,0,0,1,0,0,0,45,3,1,0,0.1,0.1,0.1,7,1,24,36,66.7,4,20,2,4,2,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Julian Korb,4,GER,WB,25-271,90,1,1,0,0,1,1,0,0,47,1,0,1,0.4,0.4,0.2,4,1,32,42,76.2,8,15,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Marvin Bakalorz,6,GER,CM,28-095,6,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,2,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Matthias Ostrzolek,22,GER,WB,27-195,90,0,0,0,0,0,0,0,0,49,1,0,3,0.0,0.0,0.1,1,0,32,43,74.4,4,19,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Niclas Füllkrug,24,GER,FW,24-311,90,1,1,1,1,2,1,0,0,37,1,1,0,0.9,0.1,0.1,5,2,14,24,58.3,3,14,0,2,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Noah Joel Sarenren Bazee,37,NGA,AM,21-118,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Oliver Sorg,25,GER,CB,27-202,74,0,0,0,0,0,0,0,0,37,0,0,1,0.0,0.0,0.0,0,0,26,33,78.8,3,23,1,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Philipp Tschauner,1,GER,GK,32-044,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,29,36,80.6,0,18,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Pirmin Schwegler,27,SUI,CM,30-283,84,0,0,0,0,1,0,0,0,52,4,2,1,0.1,0.1,0.0,5,1,34,45,75.6,5,18,0,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Salif Sané,20,SEN,CB,27-114,90,0,0,0,0,2,1,0,0,89,0,1,3,0.1,0.1,0.0,2,0,67,80,83.8,11,54,2,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 Hannover 96-Leverkusen,Hannover 96,Waldemar Anton,31,GER,CB,21-150,90,0,0,0,0,1,0,0,0,64,4,3,3,0.2,0.2,0.0,0,0,41,52,78.8,3,37,1,0,0,f9d3b3de
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Alexander Esswein,7,GER,RW,27-267,90,0,1,0,0,0,0,0,0,43,8,1,0,0.0,0.0,0.1,2,2,12,24,50.0,1,16,0,2,1,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Arne Maier,26,GER,DM,18-343,90,0,0,0,0,1,0,0,0,36,4,1,2,0.6,0.6,0.1,2,1,12,21,57.1,2,10,1,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Davie Selke,27,GER,FW,22-331,68,2,0,0,0,4,3,0,0,30,0,1,3,0.9,0.9,0.0,3,0,8,16,50.0,1,17,4,3,3,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Fabian Lustenberger,28,SUI,"CB,DM",29-229,90,0,0,0,0,0,0,0,0,45,2,3,4,0.0,0.0,0.5,1,0,13,20,65.0,0,8,0,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Genki Haraguchi,24,JPN,LW,26-222,19,0,0,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,1,1,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Jordan Torunarigha,25,GER,CB,20-132,6,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Marvin Plattenhardt,21,GER,LB,25-325,90,0,0,0,0,1,1,0,0,37,0,0,1,0.1,0.1,0.0,0,0,18,27,66.7,0,7,0,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Niklas Stark,5,GER,CB,22-247,90,0,0,0,0,0,0,0,0,38,1,4,0,0.0,0.0,0.0,0,0,10,15,66.7,0,9,1,2,1,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Per Ciljan Skjelbred,3,NOR,"DM,RB",30-184,45,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.0,0,0,5,7,71.4,1,6,1,1,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Peter Pekarík,2,SVK,RB,31-048,45,0,0,0,0,0,0,0,0,25,1,1,0,0.0,0.0,0.0,0,0,15,20,75.0,1,7,0,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Rune Jarstein,22,NOR,GK,33-079,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,18,45,40.0,0,12,0,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Salomon Kalou,8,CIV,"LW,AM",32-134,71,1,0,0,0,1,1,0,0,27,0,0,2,0.1,0.1,0.0,1,1,10,15,66.7,1,12,1,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Valentino Lazaro,20,AUT,"RB,AM,LW",21-268,90,0,2,0,0,0,0,1,0,36,2,4,3,0.0,0.0,0.4,3,2,18,26,69.2,2,13,0,2,1,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,Hertha BSC,Vedad Ibišević,19,BIH,FW,33-133,22,0,0,0,0,0,0,1,0,17,0,0,1,0.0,0.0,0.0,0,0,6,9,66.7,0,9,0,4,2,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Bruma,17,POR,AM,23-054,90,0,1,0,0,4,2,0,0,74,2,0,0,0.2,0.2,0.1,5,1,46,60,76.7,3,52,11,12,7,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Diego Demme,31,GER,CB,26-026,60,0,1,0,0,1,0,0,0,115,1,1,2,0.0,0.0,0.2,6,2,92,111,82.9,18,90,6,1,1,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Dominik Kaiser,24,GER,RB,29-092,30,0,0,0,0,0,0,0,0,40,0,0,2,0.0,0.0,0.0,0,0,32,38,84.2,6,24,3,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Ibrahima Konaté,6,FRA,CB,18-206,30,0,0,0,0,0,0,0,0,25,0,2,0,0.0,0.0,0.0,0,0,18,24,75.0,1,16,0,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Jean-Kévin Augustin,29,FRA,FW,20-184,45,0,0,0,0,2,1,0,0,17,1,0,0,0.5,0.5,0.0,2,0,6,8,75.0,1,7,1,5,1,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Kevin Kampl,44,SVN,AM,27-069,90,0,0,0,0,3,2,0,0,66,1,0,0,0.1,0.1,0.1,5,0,49,61,80.3,7,46,6,2,2,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Lukas Klostermann,16,GER,RB,21-197,60,0,0,0,0,1,0,0,0,44,1,0,0,0.1,0.1,0.5,2,0,35,42,83.3,3,25,1,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Marcel Halstenberg,23,GER,LB,26-081,90,1,0,0,0,2,1,0,0,84,2,2,3,0.3,0.3,0.5,9,0,50,66,75.8,8,40,1,2,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Naby Keïta,8,GUI,DM,22-310,90,0,0,0,0,5,2,1,0,89,5,0,1,0.5,0.5,0.2,4,0,59,77,76.6,11,57,10,4,3,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Péter Gulácsi,32,HUN,GK,27-225,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,1,1,18,18,100.0,0,11,0,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Stefan Ilsanker,13,AUT,DM,28-213,90,0,0,0,0,1,0,0,0,109,3,4,0,0.1,0.1,0.0,3,0,86,97,88.7,19,69,0,2,1,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Timo Werner,11,GER,FW,21-286,90,0,0,0,0,2,0,0,0,34,0,0,2,0.6,0.6,0.0,2,0,18,27,66.7,1,20,2,1,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Willi Orban,4,HUN,CB,25-044,90,1,0,0,0,1,1,0,0,72,0,1,0,0.1,0.1,0.0,0,0,54,67,80.6,4,41,1,0,0,d3d3adc1
GER-Bundesliga,1718,2017-12-17 RB Leipzig-Hertha BSC,RB Leipzig,Yussuf Poulsen,9,DEN,FW,23-185,45,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,1,0,14,22,63.6,0,12,1,1,1,d3d3adc1
GER-Bundesliga,1718,2018-01-12 Leverkusen-Bayern Munich,Bayer Leverkusen,Admir Mehmedi,14,SUI,AM,26-302,14,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,1,5,20.0,0,4,1,0,0,3697cc06
GER-Bundesliga,1718,2018-01-12 Leverkusen-Bayern Munich,Bayer Leverkusen,Benjamin Henrichs,39,GER,WB,20-323,31,0,0,0,0,0,0,0,0,35,2,3,0,0.0,0.0,0.0,1,0,18,27,66.7,2,15,1,2,0,3697cc06
GER-Bundesliga,1718,2018-01-12 Leverkusen-Bayern Munich,Bayer Leverkusen,Bernd Leno,1,GER,GK,25-314,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.1,1,0,25,39,64.1,0,21,0,0,0,3697cc06
GER-Bundesliga,1718,2018-01-12 Leverkusen-Bayern Munich,Bayer Leverkusen,Dominik Kohr,21,GER,CM,23-346,64,0,0,0,0,2,0,0,0,32,2,1,3,0.1,0.1,0.0,1,0,19,23,82.6,4,15,0,1,0,3697cc06
GER-Bundesliga,1718,2018-01-12 Leverkusen-Bayern Munich,Bayer Leverkusen,Jonathan Tah,4,GER,CB,21-335,90,0,0,0,0,0,0,0,0,68,4,3,2,0.0,0.0,0.0,0,0,39,51,76.5,6,37,2,0,0,3697cc06
GER-Bundesliga,1718,2018-01-12 Leverkusen-Bayern Munich,Bayer Leverkusen,Julian Brandt,10,GER,AM,21-255,76,0,0,0,0,1,0,0,0,35,0,2,1,0.1,0.1,0.0,1,0,20,30,66.7,4,15,2,0,0,3697cc06
GER-Bundesliga,1718,2018-01-12 Leverkusen-Bayern Munich,Bayer Leverkusen,Kai Havertz,29,GER,"AM,CM",18-215,90,0,1,0,0,0,0,0,0,58,1,3,1,0.0,0.0,0.2,5,1,32,45,71.1,4,26,2,1,0,3697cc06
GER-Bundesliga,1718,2018-01-12 Leverkusen-Bayern Munich,Bayer Leverkusen,Karim Bellarabi,38,GER,WB,27-279,59,0,0,0,0,0,0,1,0,43,3,1,1,0.0,0.0,0.0,1,0,19,37,51.4,2,16,2,2,1,3697cc06
